Date,Country/Region,Confirmed,Deaths
2020-04-26,Bosnia and Herzegovina,1516,59
2020-04-26,Botswana,22,1
2020-04-26,Brazil,63100,4286
2020-04-26,Brunei,138,1
2020-04-26,Bulgaria,1300,56
2020-04-26,Burkina Faso,632,42
2020-04-26,Burma,146,5
2020-04-26,Burundi,11,1
2020-04-26,Cape Verde,106,1
2020-04-26,Cambodia,122,0
2020-04-26,Cameroon,1621,56
2020-04-26,Canada,47147,2663
2020-04-26,Central African Republic,19,0
2020-04-26,Chad,46,0
2020-04-26,Chile,13331,189
2020-04-26,China,83912,4637
2020-04-26,Colombia,5379,244
2020-04-26,Republic of the Congo,642,34
2020-04-26,Costa Rica,695,6
2020-04-26,Ivory Coast,1150,14
2020-04-26,Croatia,2030,55
2020-04-26,Cuba,1369,54
2020-04-26,Cyprus,817,14
2020-04-26,Czech Republic,7404,220
2020-04-26,Denmark,8773,422
2020-04-26,Japan,14153,385
2020-04-26,Djibouti,1023,2
2020-04-26,Dominica,16,0
2020-04-26,Dominican Republic,6135,278
2020-04-26,Ecuador,22719,576
2020-04-26,Egypt,4534,317
2020-04-26,El Salvador,298,8
2020-04-26,Equatorial Guinea,258,1
2020-04-26,Eritrea,39,0
2020-04-26,Estonia,1643,49
2020-04-26,Eswatini,59,1
2020-04-26,Ethiopia,123,3
2020-04-26,Fiji,18,0
2020-04-26,Finland,4576,190
2020-04-26,France,162220,22890
2020-04-26,Gabon,176,3
2020-04-26,Gambia,10,1
2020-04-26,Georgia,486,6
2020-04-26,Germany,157770,5976
2020-04-26,Ghana,1550,11
2020-04-26,Greece,2517,134
2020-04-26,Grenada,18,0
2020-04-26,Guatemala,500,15
2020-04-26,Guinea,996,7
2020-04-26,Guinea-Bissau,53,1
2020-04-26,Guyana,74,8
2020-04-26,Haiti,74,6
2020-04-26,Holy See,9,0
2020-04-26,Honduras,627,59
2020-04-26,Hungary,2500,272
2020-04-26,Iceland,1792,10
2020-04-26,India,27890,881
2020-04-26,Indonesia,8882,743
2020-04-26,Iran,90481,5710
2020-04-26,Iraq,1820,87
2020-04-26,Ireland,19262,1087
2020-04-26,Israel,15443,201
2020-04-26,Italy,197675,26644
2020-04-26,Jamaica,350,7
2020-04-26,Jordan,447,7
2020-04-26,Kazakhstan,2717,25
2020-04-26,Kenya,355,14
2020-04-26,South Korea,10738,243
2020-04-26,Kosovo,510,12
2020-04-26,Kuwait,3075,20
2020-04-26,Kyrgyzstan,682,8
2020-04-26,Laos,19,0
2020-04-26,Latvia,812,12
2020-04-26,Lebanon,707,24
2020-04-26,Liberia,124,12
2020-04-26,Libya,61,2
2020-04-26,Liechtenstein,82,1
2020-04-26,Lithuania,1438,41
2020-04-26,Luxembourg,3723,88
2020-04-26,MS Zaandam,9,2
2020-04-26,Madagascar,124,0
2020-04-26,Malawi,34,3
2020-04-26,Malaysia,5780,98
2020-04-26,Maldives,214,0
2020-04-26,Mali,389,23
2020-04-26,Malta,448,4
2020-04-26,Mauritania,7,1
2020-04-26,Mauritius,332,9
2020-04-26,Mexico,14677,1351
2020-04-26,Moldova,3408,96
2020-04-26,Monaco,94,4
2020-04-26,Mongolia,38,0
2020-04-26,Montenegro,321,7
2020-04-26,Morocco,4065,161
2020-04-26,Mozambique,76,0
2020-04-26,Namibia,16,0
2020-04-26,Nepal,52,0
2020-04-26,Netherlands,38040,4491
2020-04-26,New Zealand,1469,19
2020-04-26,Nicaragua,13,3
2020-04-26,Niger,696,29
2020-04-26,Nigeria,1273,40
2020-04-26,North Macedonia,1386,61
2020-04-26,Norway,7527,201
2020-04-26,Oman,1998,10
2020-04-26,Pakistan,13328,281
2020-04-26,Panama,5779,165
2020-04-26,Papua New Guinea,8,0
2020-04-26,Paraguay,228,9
2020-04-26,Peru,27517,728
2020-04-26,Philippines,7579,501
2020-04-26,Poland,11617,535
2020-04-26,Portugal,23864,903
2020-04-26,Qatar,10287,10
2020-04-26,Romania,11036,619
2020-04-26,Russia,80949,747
2020-04-26,Rwanda,191,0
2020-04-26,Saint Kitts and Nevis,15,0
2020-04-26,Saint Lucia,15,0
2020-04-26,Saint Vincent and the Grenadines,14,0
2020-04-26,San Marino,538,41
2020-04-26,Sao Tome and Principe,4,0
2020-04-26,Saudi Arabia,17522,139
2020-04-26,Senegal,671,9
2020-04-26,Serbia,6630,125
2020-04-26,Seychelles,11,0
2020-04-26,Sierra Leone,93,4
2020-04-26,Singapore,13624,12
2020-04-26,Slovakia,1379,18
2020-04-26,Slovenia,1396,82
2020-04-26,Somalia,436,23
2020-04-26,South Africa,4546,87
2020-04-26,South Sudan,6,0
2020-04-26,Spain,226629,23190
2020-04-26,Sri Lanka,523,7
2020-04-26,Sudan,237,21
2020-04-26,Suriname,10,1
2020-04-26,Sweden,18640,2194
2020-04-26,Switzerland,29061,1610
2020-04-26,Syria,43,3
2020-04-26,Taiwan,429,6
2020-04-26,Tanzania,299,10
2020-04-26,Thailand,2922,51
2020-04-26,Timor-Leste,24,0
2020-04-26,Togo,98,6
2020-04-26,Trinidad and Tobago,115,8
2020-04-26,Tunisia,949,38
2020-04-26,Turkey,110130,2805
2020-04-26,United States of America,965783,54881
2020-04-26,Uganda,79,0
2020-04-26,Ukraine,8617,209
2020-04-26,United Arab Emirates,10349,76
2020-04-26,United Kingdom,154037,20794
2020-04-26,Uruguay,606,15
2020-04-26,Uzbekistan,1869,8
2020-04-26,Venezuela,325,10
2020-04-26,Viet Nam,270,0
2020-04-26,West Bank and Gaza,342,2
2020-04-26,Western Sahara,6,0
2020-04-26,Yemen,1,0
2020-04-26,Zambia,88,3
2020-04-26,Zimbabwe,31,4
2020-04-26,Total,2971475,206544
2020-04-27,Afghanistan,1703,57
2020-04-27,Albania,736,28
2020-04-27,Algeria,3517,432
2020-04-27,Andorra,743,40
2020-04-27,Angola,27,2
2020-04-27,Antigua and Barbuda,24,3
2020-04-27,Argentina,4003,197
2020-04-27,Armenia,1808,29
2020-04-27,Australia,6721,83
2020-04-27,Austria,15274,549
2020-04-27,Azerbaijan,1678,22
2020-04-27,Bahams,80,11
2020-04-27,Bahrain,2723,8
2020-04-27,Bangladesh,5913,152
2020-04-27,Barbados,80,6
2020-04-27,Belarus,11289,75
2020-04-27,Belgium,46687,7207
2020-04-27,Belize,18,2
2020-04-27,Benin,64,1
2020-04-27,Bhutan,7,0
2020-04-27,Bolivia,1014,53
2020-04-27,Bosnia and Herzegovina,1565,60
2020-04-27,Botswana,22,1
2020-04-27,Brazil,67446,4603
2020-04-27,Brunei,138,1
2020-04-27,Bulgaria,1363,58
2020-04-27,Burkina Faso,635,42
2020-04-27,Burma,146,5
2020-04-27,Burundi,11,1
2020-04-27,Cape Verde,109,1
2020-04-27,Cambodia,122,0
2020-04-27,Cameroon,1705,58
2020-04-27,Canada,49616,2841
2020-04-27,Central African Republic,19,0
2020-04-27,Chad,46,0
2020-04-27,Chile,13813,198
2020-04-27,China,83918,4637
2020-04-27,Colombia,5597,253
2020-04-27,Republic of the Congo,659,34
2020-04-27,Costa Rica,697,6
2020-04-27,Ivory Coast,1164,14
2020-04-27,Croatia,2039,59
2020-04-27,Cuba,1389,56
2020-04-27,Cyprus,822,15
2020-04-27,Czech Republic,7445,223
2020-04-27,Denmark,8896,427
2020-04-27,Japan,14865,398
2020-04-27,Djibouti,1035,2
2020-04-27,Dominica,16,0
2020-04-27,Dominican Republic,6293,282
2020-04-27,Ecuador,23240,663
2020-04-27,Egypt,4782,337
2020-04-27,El Salvador,323,8
2020-04-27,Equatorial Guinea,258,1
2020-04-27,Eritrea,39,0
2020-04-27,Estonia,1647,50
2020-04-27,Eswatini,65,1
2020-04-27,Ethiopia,124,3
2020-04-27,Fiji,18,0
2020-04-27,Finland,4695,193
2020-04-27,France,165963,23327
2020-04-27,Gabon,211,3
2020-04-27,Gambia,10,1
2020-04-27,Georgia,497,6
2020-04-27,Germany,158758,6126
2020-04-27,Ghana,1550,11
2020-04-27,Greece,2534,136
2020-04-27,Grenada,18,0
2020-04-27,Guatemala,530,15
2020-04-27,Guinea,1163,7
2020-04-27,Guinea-Bissau,73,1
2020-04-27,Guyana,74,8
2020-04-27,Haiti,76,6
2020-04-27,Holy See,9,0
2020-04-27,Honduras,661,61
2020-04-27,Hungary,2583,280
2020-04-27,Iceland,1792,10
2020-04-27,India,29451,939
2020-04-27,Indonesia,9096,765
2020-04-27,Iran,91472,5806
2020-04-27,Iraq,1847,88
2020-04-27,Ireland,19648,1102
2020-04-27,Israel,15555,204
2020-04-27,Italy,199414,26977
2020-04-27,Jamaica,364,7
2020-04-27,Jordan,449,7
2020-04-27,Kazakhstan,2835,25
2020-04-27,Kenya,363,14
2020-04-27,South Korea,10752,244
2020-04-27,Kosovo,510,12
2020-04-27,Kuwait,3288,22
2020-04-27,Kyrgyzstan,695,8
2020-04-27,Laos,19,0
2020-04-27,Latvia,818,13
2020-04-27,Lebanon,710,24
2020-04-27,Liberia,124,12
2020-04-27,Libya,61,2
2020-04-27,Liechtenstein,82,1
2020-04-27,Lithuania,1449,41
2020-04-27,Luxembourg,3729,88
2020-04-27,MS Zaandam,9,2
2020-04-27,Madagascar,128,0
2020-04-27,Malawi,36,3
2020-04-27,Malaysia,5820,99
2020-04-27,Maldives,226,0
2020-04-27,Mali,408,23
2020-04-27,Malta,450,4
2020-04-27,Mauritania,7,1
2020-04-27,Mauritius,334,10
2020-04-27,Mexico,15529,1434
2020-04-27,Moldova,3481,102
2020-04-27,Monaco,95,4
2020-04-27,Mongolia,38,0
2020-04-27,Montenegro,321,7
2020-04-27,Morocco,4120,162
2020-04-27,Mozambique,76,0
2020-04-27,Namibia,16,0
2020-04-27,Nepal,52,0
2020-04-27,Netherlands,38440,4534
2020-04-27,New Zealand,1472,19
2020-04-27,Nicaragua,13,3
2020-04-27,Niger,701,29
2020-04-27,Nigeria,1337,40
2020-04-27,North Macedonia,1399,65
2020-04-27,Norway,7599,205
2020-04-27,Oman,2049,10
2020-04-27,Pakistan,13915,292
2020-04-27,Panama,6021,167
2020-04-27,Papua New Guinea,8,0
2020-04-27,Paraguay,228,9
2020-04-27,Peru,28699,782
2020-04-27,Philippines,7777,511
2020-04-27,Poland,11902,562
2020-04-27,Portugal,24027,928
2020-04-27,Qatar,11244,10
2020-04-27,Romania,11339,641
2020-04-27,Russia,87147,794
2020-04-27,Rwanda,207,0
2020-04-27,Saint Kitts and Nevis,15,0
2020-04-27,Saint Lucia,15,0
2020-04-27,Saint Vincent and the Grenadines,15,0
2020-04-27,San Marino,538,41
2020-04-27,Sao Tome and Principe,4,0
2020-04-27,Saudi Arabia,18811,144
2020-04-27,Senegal,736,9
2020-04-27,Serbia,6630,125
2020-04-27,Seychelles,11,0
2020-04-27,Sierra Leone,93,4
2020-04-27,Singapore,14423,14
2020-04-27,Slovakia,1381,18
2020-04-27,Slovenia,1402,83
2020-04-27,Somalia,480,26
2020-04-27,South Africa,4793,90
2020-04-27,South Sudan,6,0
2020-04-27,Spain,229422,23521
2020-04-27,Sri Lanka,588,7
2020-04-27,Sudan,275,22
2020-04-27,Suriname,10,1
2020-04-27,Sweden,18926,2274
2020-04-27,Switzerland,29164,1665
2020-04-27,Syria,43,3
2020-04-27,Taiwan,429,6
2020-04-27,Tanzania,299,10
2020-04-27,Thailand,2931,52
2020-04-27,Timor-Leste,24,0
2020-04-27,Togo,98,6
2020-04-27,Trinidad and Tobago,116,8
2020-04-27,Tunisia,967,39
2020-04-27,Turkey,112261,2900
2020-04-27,United States of America,988197,56259
2020-04-27,Uganda,79,0
2020-04-27,Ukraine,9009,220
2020-04-27,United Arab Emirates,10839,82
2020-04-27,United Kingdom,158348,21157
2020-04-27,Uruguay,620,15
2020-04-27,Uzbekistan,1904,8
2020-04-27,Venezuela,329,10
2020-04-27,Viet Nam,270,0
2020-04-27,West Bank and Gaza,342,2
2020-04-27,Western Sahara,6,0
2020-04-27,Yemen,1,0
2020-04-27,Zambia,88,3
2020-04-27,Zimbabwe,32,4
2020-04-27,Total,3041764,211167
2020-04-28,Afghanistan,1828,58
2020-04-28,Albania,750,30
2020-04-28,Algeria,3649,437
2020-04-28,Andorra,743,41
2020-04-28,Angola,27,2
2020-04-28,Antigua and Barbuda,24,3
2020-04-28,Argentina,4127,207
2020-04-28,Armenia,1867,30
2020-04-28,Australia,6744,89
2020-04-28,Austria,15357,569
2020-04-28,Azerbaijan,1717,22
2020-04-28,Bahams,80,11
2020-04-28,Bahrain,2811,8
2020-04-28,Bangladesh,6462,155
2020-04-28,Barbados,80,6
2020-04-28,Belarus,12208,79
2020-04-28,Belgium,47334,7331
2020-04-28,Belize,18,2
2020-04-28,Benin,64,1
2020-04-28,Bhutan,7,0
2020-04-28,Bolivia,1014,53
2020-04-28,Bosnia and Herzegovina,1585,63
2020-04-28,Botswana,23,1
2020-04-28,Brazil,73235,5083
2020-04-28,Brunei,138,1
2020-04-28,Bulgaria,1399,58
2020-04-28,Burkina Faso,638,42
2020-04-28,Burma,150,5
2020-04-28,Burundi,11,1
2020-04-28,Cape Verde,114,1
2020-04-28,Cambodia,122,0
2020-04-28,Cameroon,1705,58
2020-04-28,Canada,51150,2983
2020-04-28,Central African Republic,50,0
2020-04-28,Chad,52,2
2020-04-28,Chile,14365,207
2020-04-28,China,83940,4637
2020-04-28,Colombia,5949,269
2020-04-28,Republic of the Congo,678,38
2020-04-28,Costa Rica,705,6
2020-04-28,Ivory Coast,1183,14
2020-04-28,Croatia,2047,63
2020-04-28,Cuba,1437,58
2020-04-28,Cyprus,837,15
2020-04-28,Czech Republic,7504,227
2020-04-28,Denmark,9049,434
2020-04-28,Japan,14448,407
2020-04-28,Djibouti,1072,2
2020-04-28,Dominica,16,0
2020-04-28,Dominican Republic,6416,286
2020-04-28,Ecuador,24258,871
2020-04-28,Egypt,5042,359
2020-04-28,El Salvador,345,8
2020-04-28,Equatorial Guinea,315,1
2020-04-28,Eritrea,39,0
2020-04-28,Estonia,1660,50
2020-04-28,Eswatini,71,1
2020-04-28,Ethiopia,126,3
2020-04-28,Fiji,18,0
2020-04-28,Finland,4740,199
2020-04-28,France,169053,23694
2020-04-28,Gabon,238,3
2020-04-28,Gambia,10,1
2020-04-28,Georgia,511,6
2020-04-28,Germany,159912,6314
2020-04-28,Ghana,1671,16
2020-04-28,Greece,2566,138
2020-04-28,Grenada,19,0
2020-04-28,Guatemala,530,15
2020-04-28,Guinea,1240,7
2020-04-28,Guinea-Bissau,73,1
2020-04-28,Guyana,74,8
2020-04-28,Haiti,76,6
2020-04-28,Holy See,10,0
2020-04-28,Honduras,702,64
2020-04-28,Hungary,2649,291
2020-04-28,Iceland,1795,10
2020-04-28,India,31324,1008
2020-04-28,Indonesia,9511,773
2020-04-28,Iran,92584,5877
2020-04-28,Iraq,1928,90
2020-04-28,Ireland,19877,1159
2020-04-28,Israel,15728,210
2020-04-28,Italy,201505,27359
2020-04-28,Jamaica,364,7
2020-04-28,Jordan,449,8
2020-04-28,Kazakhstan,3027,25
2020-04-28,Kenya,374,14
2020-04-28,South Korea,10761,246
2020-04-28,Kosovo,510,12
2020-04-28,Kuwait,3440,23
2020-04-28,Kyrgyzstan,708,8
2020-04-28,Laos,19,0
2020-04-28,Latvia,836,13
2020-04-28,Lebanon,717,24
2020-04-28,Liberia,141,16
2020-04-28,Libya,61,2
2020-04-28,Liechtenstein,82,1
2020-04-28,Lithuania,1344,44
2020-04-28,Luxembourg,3741,89
2020-04-28,MS Zaandam,9,2
2020-04-28,Madagascar,128,0
2020-04-28,Malawi,36,3
2020-04-28,Malaysia,5851,100
2020-04-28,Maldives,250,0
2020-04-28,Mali,424,24
2020-04-28,Malta,458,4
2020-04-28,Mauritania,7,1
2020-04-28,Mauritius,334,10
2020-04-28,Mexico,16752,1569
2020-04-28,Moldova,3638,103
2020-04-28,Monaco,95,4
2020-04-28,Mongolia,38,0
2020-04-28,Montenegro,321,7
2020-04-28,Morocco,4252,165
2020-04-28,Mozambique,76,0
2020-04-28,Namibia,16,0
2020-04-28,Nepal,54,0
2020-04-28,Netherlands,38612,4582
2020-04-28,New Zealand,1474,19
2020-04-28,Nicaragua,13,3
2020-04-28,Niger,709,31
2020-04-28,Nigeria,1532,44
2020-04-28,North Macedonia,1421,71
2020-04-28,Norway,7660,206
2020-04-28,Oman,2131,10
2020-04-28,Pakistan,14612,312
2020-04-28,Panama,6021,167
2020-04-28,Papua New Guinea,8,0
2020-04-28,Paraguay,239,9
2020-04-28,Peru,31190,854
2020-04-28,Philippines,7958,530
2020-04-28,Poland,12218,596
2020-04-28,Portugal,24322,948
2020-04-28,Qatar,11921,10
2020-04-28,Romania,11616,663
2020-04-28,Russia,93558,867
2020-04-28,Rwanda,212,0
2020-04-28,Saint Kitts and Nevis,15,0
2020-04-28,Saint Lucia,15,0
2020-04-28,Saint Vincent and the Grenadines,15,0
2020-04-28,San Marino,553,41
2020-04-28,Sao Tome and Principe,8,0
2020-04-28,Saudi Arabia,20077,152
2020-04-28,Senegal,823,9
2020-04-28,Serbia,6630,125
2020-04-28,Seychelles,11,0
2020-04-28,Sierra Leone,104,4
2020-04-28,Singapore,14951,14
2020-04-28,Slovakia,1384,20
2020-04-28,Slovenia,1408,86
2020-04-28,Somalia,528,28
2020-04-28,South Africa,4996,93
2020-04-28,South Sudan,34,0
2020-04-28,Spain,232128,23822
2020-04-28,Sri Lanka,619,7
2020-04-28,Sudan,318,25
2020-04-28,Suriname,10,1
2020-04-28,Sweden,19621,2355
2020-04-28,Switzerland,29264,1699
2020-04-28,Syria,43,3
2020-04-28,Taiwan,429,6
2020-04-28,Tanzania,299,10
2020-04-28,Thailand,2938,54
2020-04-28,Timor-Leste,24,0
2020-04-28,Togo,99,6
2020-04-28,Trinidad and Tobago,116,8
2020-04-28,Tunisia,975,40
2020-04-28,Turkey,114653,2992
2020-04-28,United States of America,1012582,58355
2020-04-28,Uganda,79,0
2020-04-28,Ukraine,9410,239
2020-04-28,United Arab Emirates,11380,89
2020-04-28,United Kingdom,162350,21745
2020-04-28,Uruguay,625,15
2020-04-28,Uzbekistan,1939,8
2020-04-28,Venezuela,329,10
2020-04-28,Viet Nam,270,0
2020-04-28,West Bank and Gaza,343,2
2020-04-28,Western Sahara,6,0
2020-04-28,Yemen,1,0
2020-04-28,Zambia,95,3
2020-04-28,Zimbabwe,32,4
2020-04-28,Total,3116398,217153
2020-04-29,Afghanistan,1939,60
2020-04-29,Albania,766,30
2020-04-29,Algeria,3848,444
2020-04-29,Andorra,743,42
2020-04-29,Angola,27,2
2020-04-29,Antigua and Barbuda,24,3
2020-04-29,Argentina,4285,214
2020-04-29,Armenia,1932,30
2020-04-29,Australia,6752,91
2020-04-29,Austria,15402,580
2020-04-29,Azerbaijan,1766,23
2020-04-29,Bahams,80,11
2020-04-29,Bahrain,2921,8
2020-04-29,Bangladesh,7103,163
2020-04-29,Barbados,80,7
2020-04-29,Belarus,13181,84
2020-04-29,Belgium,47859,7501
2020-04-29,Belize,18,2
2020-04-29,Benin,64,1
2020-04-29,Bhutan,7,0
2020-04-29,Bolivia,1110,59
2020-04-29,Bosnia and Herzegovina,1677,65
2020-04-29,Botswana,23,1
2020-04-29,Brazil,79685,5513
2020-04-29,Brunei,138,1
2020-04-29,Bulgaria,1447,64
2020-04-29,Burkina Faso,641,43
2020-04-29,Burma,150,6
2020-04-29,Burundi,11,1
2020-04-29,Cape Verde,114,1
2020-04-29,Cambodia,122,0
2020-04-29,Cameroon,1832,61
2020-04-29,Canada,52865,3155
2020-04-29,Central African Republic,50,0
2020-04-29,Chad,52,2
2020-04-29,Chile,14885,216
2020-04-29,China,83944,4637
2020-04-29,Colombia,6207,278
2020-04-29,Republic of the Congo,698,38
2020-04-29,Costa Rica,713,6
2020-04-29,Ivory Coast,1238,14
2020-04-29,Croatia,2062,67
2020-04-29,Cuba,1467,58
2020-04-29,Cyprus,843,15
2020-04-29,Czech Republic,7579,227
2020-04-29,Denmark,9206,443
2020-04-29,Japan,14607,426
2020-04-29,Djibouti,1077,2
2020-04-29,Dominica,16,0
2020-04-29,Dominican Republic,6652,293
2020-04-29,Ecuador,24675,883
2020-04-29,Egypt,5268,380
2020-04-29,El Salvador,377,9
2020-04-29,Equatorial Guinea,315,1
2020-04-29,Eritrea,39,0
2020-04-29,Estonia,1666,50
2020-04-29,Eswatini,91,1
2020-04-29,Ethiopia,130,3
2020-04-29,Fiji,18,0
2020-04-29,Finland,4906,206
2020-04-29,France,166543,24121
2020-04-29,Gabon,276,3
2020-04-29,Gambia,10,1
2020-04-29,Georgia,517,6
2020-04-29,Germany,161539,6467
2020-04-29,Ghana,1671,16
2020-04-29,Greece,2576,139
2020-04-29,Grenada,20,0
2020-04-29,Guatemala,557,16
2020-04-29,Guinea,1351,7
2020-04-29,Guinea-Bissau,205,1
2020-04-29,Guyana,78,8
2020-04-29,Haiti,76,6
2020-04-29,Holy See,10,0
2020-04-29,Honduras,738,66
2020-04-29,Hungary,2727,300
2020-04-29,Iceland,1797,10
2020-04-29,India,33062,1079
2020-04-29,Indonesia,9771,784
2020-04-29,Iran,93657,5957
2020-04-29,Iraq,2003,92
2020-04-29,Ireland,20253,1190
2020-04-29,Israel,15834,215
2020-04-29,Italy,203591,27682
2020-04-29,Jamaica,396,7
2020-04-29,Jordan,451,8
2020-04-29,Kazakhstan,3138,25
2020-04-29,Kenya,384,15
2020-04-29,South Korea,10765,247
2020-04-29,Kosovo,510,12
2020-04-29,Kuwait,3740,24
2020-04-29,Kyrgyzstan,729,8
2020-04-29,Laos,19,0
2020-04-29,Latvia,849,15
2020-04-29,Lebanon,721,24
2020-04-29,Liberia,141,16
2020-04-29,Libya,61,2
2020-04-29,Liechtenstein,82,1
2020-04-29,Lithuania,1375,45
2020-04-29,Luxembourg,3769,89
2020-04-29,MS Zaandam,9,2
2020-04-29,Madagascar,128,0
2020-04-29,Malawi,36,3
2020-04-29,Malaysia,5945,100
2020-04-29,Maldives,278,1
2020-04-29,Mali,482,25
2020-04-29,Malta,463,4
2020-04-29,Mauritania,8,1
2020-04-29,Mauritius,332,10
2020-04-29,Mexico,17799,1732
2020-04-29,Moldova,3771,111
2020-04-29,Monaco,95,4
2020-04-29,Mongolia,38,0
2020-04-29,Montenegro,322,7
2020-04-29,Morocco,4321,168
2020-04-29,Mozambique,76,0
2020-04-29,Namibia,16,0
2020-04-29,Nepal,57,0
2020-04-29,Netherlands,38998,4727
2020-04-29,New Zealand,1476,19
2020-04-29,Nicaragua,13,3
2020-04-29,Niger,713,32
2020-04-29,Nigeria,1728,51
2020-04-29,North Macedonia,1442,73
2020-04-29,Norway,7710,207
2020-04-29,Oman,2274,10
2020-04-29,Pakistan,15525,343
2020-04-29,Panama,6378,178
2020-04-29,Papua New Guinea,8,0
2020-04-29,Paraguay,239,9
2020-04-29,Peru,33931,943
2020-04-29,Philippines,8212,558
2020-04-29,Poland,12640,624
2020-04-29,Portugal,24505,973
2020-04-29,Qatar,12564,10
2020-04-29,Romania,11978,693
2020-04-29,Russia,99399,972
2020-04-29,Rwanda,225,0
2020-04-29,Saint Kitts and Nevis,15,0
2020-04-29,Saint Lucia,17,0
2020-04-29,Saint Vincent and the Grenadines,16,0
2020-04-29,San Marino,563,41
2020-04-29,Sao Tome and Principe,8,0
2020-04-29,Saudi Arabia,21402,157
2020-04-29,Senegal,882,9
2020-04-29,Serbia,6630,125
2020-04-29,Seychelles,11,0
2020-04-29,Sierra Leone,104,4
2020-04-29,Singapore,15641,14
2020-04-29,Slovakia,1391,22
2020-04-29,Slovenia,1418,89
2020-04-29,Somalia,582,28
2020-04-29,South Africa,5350,103
2020-04-29,South Sudan,34,0
2020-04-29,Spain,236899,24275
2020-04-29,Sri Lanka,649,7
2020-04-29,Sudan,375,28
2020-04-29,Suriname,10,1
2020-04-29,Sweden,20302,2462
2020-04-29,Switzerland,29407,1716
2020-04-29,Syria,43,3
2020-04-29,Taiwan,429,6
2020-04-29,Tanzania,480,16
2020-04-29,Thailand,2947,54
2020-04-29,Timor-Leste,24,0
2020-04-29,Togo,109,7
2020-04-29,Trinidad and Tobago,116,8
2020-04-29,Tunisia,980,40
2020-04-29,Turkey,117589,3081
2020-04-29,United States of America,1039909,60967
2020-04-29,Uganda,81,0
2020-04-29,Ukraine,9866,250
2020-04-29,United Arab Emirates,11929,98
2020-04-29,United Kingdom,166441,26166
2020-04-29,Uruguay,630,15
2020-04-29,Uzbekistan,2002,9
2020-04-29,Venezuela,331,10
2020-04-29,Viet Nam,270,0
2020-04-29,West Bank and Gaza,344,2
2020-04-29,Western Sahara,6,0
2020-04-29,Yemen,6,0
2020-04-29,Zambia,97,3
2020-04-29,Zimbabwe,32,4
2020-04-29,Total,3193886,227638
2020-04-30,Afghanistan,2171,64
2020-04-30,Albania,773,31
2020-04-30,Algeria,4006,450
2020-04-30,Andorra,745,42
2020-04-30,Angola,27,2
2020-04-30,Antigua and Barbuda,24,3
2020-04-30,Argentina,4428,218
2020-04-30,Armenia,2066,32
2020-04-30,Australia,6766,93
2020-04-30,Austria,15452,584
2020-04-30,Azerbaijan,1804,24
2020-04-30,Bahams,81,11
2020-04-30,Bahrain,3040,8
2020-04-30,Bangladesh,7667,168
2020-04-30,Barbados,81,7
2020-04-30,Belarus,14027,89
2020-04-30,Belgium,48519,7594
2020-04-30,Belize,18,2
2020-04-30,Benin,64,1
2020-04-30,Bhutan,7,0
2020-04-30,Bolivia,1110,59
2020-04-30,Bosnia and Herzegovina,1757,69
2020-04-30,Botswana,23,1
2020-04-30,Brazil,87187,6006
2020-04-30,Brunei,138,1
2020-04-30,Bulgaria,1506,66
2020-04-30,Burkina Faso,645,43
2020-04-30,Burma,151,6
2020-04-30,Burundi,11,1
2020-04-30,Cape Verde,121,1
2020-04-30,Cambodia,122,0
2020-04-30,Cameroon,1832,61
2020-04-30,Canada,54457,3310
2020-04-30,Central African Republic,50,0
2020-04-30,Chad,73,5
2020-04-30,Chile,16023,227
2020-04-30,China,83956,4637
2020-04-30,Colombia,6507,293
2020-04-30,Comoros,1,0
2020-04-30,Republic of the Congo,792,40
2020-04-30,Costa Rica,719,6
2020-04-30,Ivory Coast,1275,14
2020-04-30,Croatia,2076,69
2020-04-30,Cuba,1501,61
2020-04-30,Cyprus,850,15
2020-04-30,Czech Republic,7682,236
2020-04-30,Denmark,9356,452
2020-04-30,Japan,14800,443
2020-04-30,Djibouti,1089,2
2020-04-30,Dominica,16,0
2020-04-30,Dominican Republic,6972,301
2020-04-30,Ecuador,24934,900
2020-04-30,Egypt,5537,392
2020-04-30,El Salvador,395,10
2020-04-30,Equatorial Guinea,315,1
2020-04-30,Eritrea,39,0
2020-04-30,Estonia,1689,52
2020-04-30,Eswatini,100,1
2020-04-30,Ethiopia,131,3
2020-04-30,Fiji,18,0
2020-04-30,Finland,4995,211
2020-04-30,France,167299,24410
2020-04-30,Gabon,276,3
2020-04-30,Gambia,11,1
2020-04-30,Georgia,539,6
2020-04-30,Germany,163009,6623
2020-04-30,Ghana,2074,17
2020-04-30,Greece,2591,140
2020-04-30,Grenada,20,0
2020-04-30,Guatemala,599,16
2020-04-30,Guinea,1495,7
2020-04-30,Guinea-Bissau,205,1
2020-04-30,Guyana,82,9
2020-04-30,Haiti,81,8
2020-04-30,Holy See,11,0
2020-04-30,Honduras,771,71
2020-04-30,Hungary,2775,312
2020-04-30,Iceland,1797,10
2020-04-30,India,34863,1154
2020-04-30,Indonesia,10118,792
2020-04-30,Iran,94640,6028
2020-04-30,Iraq,2085,93
2020-04-30,Ireland,20612,1232
2020-04-30,Israel,15946,222
2020-04-30,Italy,205463,27967
2020-04-30,Jamaica,422,8
2020-04-30,Jordan,453,8
2020-04-30,Kazakhstan,3402,25
2020-04-30,Kenya,396,17
2020-04-30,South Korea,10774,248
